Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Prod 3 - Query Performance,Firefox 67.0,,2019-06-07 16:02:06,2019-06-07 16:10:18,8m - 11.309s,FAILED
,,,,,,
Test Cases/Prod 3 - Query Performance,Firefox 67.0,,2019-06-07 16:02:07,2019-06-07 16:10:18,8m - 10.905s,FAILED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-06-07 16:02:07,2019-06-07 16:02:23,15.421s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-06-07 16:02:23,2019-06-07 16:02:23,0.212s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-06-07 16:02:23,2019-06-07 16:02:23,0.170s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-06-07 16:02:23,2019-06-07 16:02:23,0.475s,PASSED
click,Firefox 67.0,Clicks the Submit button to login,2019-06-07 16:02:23,2019-06-07 16:02:27,3.195s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements on the landing page and throws an exception after 90 seconds,2019-06-07 16:02:27,2019-06-07 16:02:30,3.128s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-07 16:02:30,2019-06-07 16:02:30,0.084s,PASSED
navigateToUrl,Firefox 67.0,OVERVIEW DASHBOARD,2019-06-07 16:02:30,2019-06-07 16:02:36,6.485s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements on the landing page and throws an exception after 90 seconds,2019-06-07 16:02:36,2019-06-07 16:02:42,5.637s,PASSED
waitForPageLoad,Firefox 67.0,,2019-06-07 16:02:42,2019-06-07 16:02:42,0.031s,PASSED
navigateToUrl,Firefox 67.0,"LIVE EVENT DETAIL | ~10k agents
Moid: d8f27777-0956-45c2-a5fa-c206baccebf3",2019-06-07 16:02:42,2019-06-07 16:02:46,3.663s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements on the landing page and throws an exception after 90 seconds,2019-06-07 16:02:46,2019-06-07 16:04:46,2m - 0.661s,FAILED
waitForPageLoad,Firefox 67.0,,2019-06-07 16:04:46,2019-06-07 16:04:46,0.030s,PASSED
navigateToUrl,Firefox 67.0,"LIVE (In Progress) EVENT | ~10k Agents, filtered by the past 1 Month",2019-06-07 16:04:46,2019-06-07 16:04:49,2.617s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements on the landing page and throws an exception after 90 seconds,2019-06-07 16:04:49,2019-06-07 16:06:49,2m - 0.418s,FAILED
