Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Prod 3 - Query Performance,Firefox 67.0,,2019-06-10 09:52:12,2019-06-10 10:01:32,9m - 20.074s,FAILED
,,,,,,
Test Cases/Prod 3 - Query Performance,Firefox 67.0,,2019-06-10 09:52:13,2019-06-10 10:01:32,9m - 19.794s,FAILED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-06-10 09:52:13,2019-06-10 09:52:21,7.809s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-06-10 09:52:21,2019-06-10 09:52:21,0.152s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-06-10 09:52:21,2019-06-10 09:52:21,0.100s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-06-10 09:52:21,2019-06-10 09:52:21,0.375s,PASSED
click,Firefox 67.0,Clicks the Submit button to login,2019-06-10 09:52:21,2019-06-10 09:52:24,3.086s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements on the landing page and throws an exception after 90 seconds,2019-06-10 09:52:24,2019-06-10 09:52:27,2.528s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-10 09:52:27,2019-06-10 09:52:27,0.053s,PASSED
navigateToUrl,Firefox 67.0,OVERVIEW DASHBOARD,2019-06-10 09:52:27,2019-06-10 09:52:29,1.911s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements on the landing page and throws an exception after 90 seconds,2019-06-10 09:52:29,2019-06-10 09:52:32,2.649s,PASSED
waitForPageLoad,Firefox 67.0,,2019-06-10 09:52:32,2019-06-10 09:52:32,0.033s,PASSED
navigateToUrl,Firefox 67.0,"LIVE EVENT DETAIL | ~10k agents
Moid: d8f27777-0956-45c2-a5fa-c206baccebf3",2019-06-10 09:52:32,2019-06-10 09:52:35,3.523s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements on the landing page and throws an exception after 90 seconds,2019-06-10 09:52:35,2019-06-10 09:55:06,2m - 30.687s,FAILED
waitForPageLoad,Firefox 67.0,,2019-06-10 09:55:06,2019-06-10 09:55:06,0.006s,PASSED
navigateToUrl,Firefox 67.0,"LIVE (In Progress) EVENT | ~10k Agents, filtered by the past 1 Month",2019-06-10 09:55:06,2019-06-10 09:55:08,2.129s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements on the landing page and throws an exception after 90 seconds,2019-06-10 09:55:08,2019-06-10 09:57:38,2m - 30.361s,FAILED
waitForPageLoad,Firefox 67.0,,2019-06-10 09:57:38,2019-06-10 09:57:38,0.007s,PASSED
navigateToUrl,Firefox 67.0,VIDEO ON DEMAND SUMMARY,2019-06-10 09:57:38,2019-06-10 09:57:41,2.268s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements on the landing page and throws an exception after 90 seconds,2019-06-10 09:57:41,2019-06-10 09:57:47,6.506s,PASSED
waitForPageLoad,Firefox 67.0,,2019-06-10 09:57:47,2019-06-10 09:57:47,0.010s,PASSED
navigateToUrl,Firefox 67.0,"VIDEO ON DEMAND DETAIL | ~1k agents
Moid: bd9e0a4f-8517-4101-ae16-223bad8adc2d",2019-06-10 09:57:47,2019-06-10 09:57:50,2.573s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements on the landing page and throws an exception after 90 seconds,2019-06-10 09:57:50,2019-06-10 09:57:53,3.607s,PASSED
waitForPageLoad,Firefox 67.0,,2019-06-10 09:57:53,2019-06-10 09:57:53,0.008s,PASSED
navigateToUrl,Firefox 67.0,NETWORK SUMMARY,2019-06-10 09:57:53,2019-06-10 09:57:56,2.191s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements on the landing page and throws an exception after 90 seconds,2019-06-10 09:57:56,2019-06-10 09:58:04,8.149s,PASSED
waitForPageLoad,Firefox 67.0,,2019-06-10 09:58:04,2019-06-10 09:58:04,0.006s,PASSED
navigateToUrl,Firefox 67.0,"NETWORK CONTENT | ~17K agents
Moid: d8f27777-0956-45c2-a5fa-c206baccebf3",2019-06-10 09:58:04,2019-06-10 09:58:05,1.570s,PASSED
